49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
49, 44, 19.63142378942499
61, 62, 18.476885560072066
61, 62, 18.476885560072066
61, 62, 18.476885560072066
61, 62, 18.476885560072066
61, 62, 18.476885560072066
61, 62, 18.476885560072066
61, 62, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
62, 61, 18.476885560072066
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
31, 76, 11.371512652237602
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
91, 3, 8.109728725426026
